id,ISO,Start Year,Start Month,Start Day,End Year,End Month,End Day,Admin Units,Entry Date,Last Update
2000-0490-SOM,SOM,2000,7,10,2000,7,10,"[{""adm2_code"":25672,""adm2_name"":""Banadir""}]",7/1/03,9/25/23
2000-0497-ETH,ETH,2000,8,10,2000,8,21,"[{""adm2_code"":40788,""adm2_name"":""Zone 1""}]",10/21/04,9/25/23
2000-0499-IRN,IRN,2000,8,8,2000,8,9,"[{""adm2_code"":40910,""adm2_name"":""Bojnord""}]",10/21/04,9/25/23
2000-0500-USA,USA,2000,8,12,2000,8,14,"[{""adm2_code"":30464,""adm2_name"":""Morris""},{""adm2_code"":30469,""adm2_name"":""Sussex""}]",2/23/06,9/25/23
2000-0501-NER,NER,2000,7,,2000,7,,"[{""adm1_code"":2204,""adm1_name"":""Dosso""},{""adm1_code"":2205,""adm1_name"":""Maradi""}]",7/1/03,9/25/23
2000-0502-USA,USA,2000,7,30,2000,7,30,"[{""adm1_code"":3252,""adm1_name"":""Pennsylvania""}]",7/1/03,9/25/23
2000-0511-NGA,NGA,2000,8,14,2000,8,14,"[{""adm1_code"":2217,""adm1_name"":""Cross River""}]",7/1/03,9/25/23
2000-0530-MLI,MLI,2000,8,25,2000,8,25,"[{""adm2_code"":19383,""adm2_name"":""Abeibara""}]",7/1/03,9/25/23
2000-0534-IND,IND,2000,8,23,2000,8,31,"[{""adm2_code"":17547,""adm2_name"":""Adilabad""},{""adm2_code"":17550,""adm2_name"":""Cuddapah""},{""adm2_code"":17551,""adm2_name"":""East Godavari""},{""adm2_code"":17552,""adm2_name"":""Guntur""},{""adm2_code"":17553,""adm2_name"":""Hyderabad""},{""adm2_code"":17554,""adm2_name"":""Karimnagar""},{""adm2_code"":17555,""adm2_name"":""Khammam""},{""adm2_code"":17556,""adm2_name"":""Krishna""},{""adm2_code"":17557,""adm2_name"":""Kurnool""},{""adm2_code"":17558,""adm2_name"":""Mahbubnagar""},{""adm2_code"":17559,""adm2_name"":""Medak""},{""adm2_code"":17560,""adm2_name"":""Nalgonda""},{""adm2_code"":17561,""adm2_name"":""Nellore""},{""adm2_code"":17562,""adm2_name"":""Nizamabad""},{""adm2_code"":17563,""adm2_name"":""Prakasam""},{""adm2_code"":17564,""adm2_name"":""Rangareddi""},{""adm2_code"":17566,""adm2_name"":""Vishakhapatnam""},{""adm2_code"":17568,""adm2_name"":""Warangal""},{""adm2_code"":17569,""adm2_name"":""West Godavari""}]",2/23/06,9/25/23
2000-0535-KOR,KOR,2000,8,26,2000,8,29,"[{""adm1_code"":2432,""adm1_name"":""Chollabuk-do""},{""adm1_code"":2433,""adm1_name"":""Chollanam-do""},{""adm1_code"":2435,""adm1_name"":""Chungchongnam-do""},{""adm1_code"":2439,""adm1_name"":""Kyonggi-do""},{""adm1_code"":2443,""adm1_name"":""Seoul""}]",9/15/05,9/25/23
2000-0547-NGA,NGA,2000,8,15,2000,8,15,"[{""adm1_code"":65710,""adm1_name"":""Zamfara""}]",7/1/03,9/25/23
2000-0558-NZL,NZL,2000,8,20,2000,8,20,"[{""adm1_code"":2173,""adm1_name"":""Canterbury""}]",7/1/03,9/25/23
2000-0577-ITA,ITA,2000,9,10,2000,9,10,"[{""adm2_code"":18323,""adm2_name"":""Catanzaro""}]",7/1/03,9/25/23
2000-0583-LAO,LAO,2000,9,,2000,9,,"[{""adm1_code"":1755,""adm1_name"":""Bolikhamxai""},{""adm1_code"":1756,""adm1_name"":""Champasak""},{""adm1_code"":1758,""adm1_name"":""Khammouan""},{""adm1_code"":1760,""adm1_name"":""Louang-Namtha""},{""adm1_code"":1763,""adm1_name"":""Salavan""},{""adm1_code"":1764,""adm1_name"":""Savannakhet""},{""adm1_code"":1768,""adm1_name"":""Vientiane capital""},{""adm1_code"":74346,""adm1_name"":""Vientiane""}]",7/1/03,9/25/23
2000-0590-BRA,BRA,2000,9,16,2000,9,18,"[{""adm2_code"":9576,""adm2_name"":""Jaboatao Dos Guararapes""},{""adm2_code"":9598,""adm2_name"":""Moreno""},{""adm2_code"":9621,""adm2_name"":""Recife""}]",10/21/04,9/25/23
2000-0595-SLV,SLV,2000,9,5,2000,9,9,"[{""adm1_code"":1185,""adm1_name"":""Cabanas""},{""adm1_code"":1187,""adm1_name"":""Cuscatlan""},{""adm1_code"":1189,""adm1_name"":""La Paz""},{""adm1_code"":1190,""adm1_name"":""La Union""},{""adm1_code"":1191,""adm1_name"":""Morazan""},{""adm1_code"":1192,""adm1_name"":""San Miguel""},{""adm1_code"":1193,""adm1_name"":""San Salvador""},{""adm1_code"":1194,""adm1_name"":""San Vicente""},{""adm1_code"":1197,""adm1_name"":""Usulutan""}]",10/21/04,9/25/23
2000-0596-NGA,NGA,2000,9,,2000,9,,"[{""adm2_code"":23085,""adm2_name"":""Gusau""}]",7/1/03,9/25/23
2000-0609-GTM,GTM,2000,9,15,2000,9,17,"[{""adm2_code"":64843,""adm2_name"":""Guatemala""},{""adm2_code"":65102,""adm2_name"":""Panzós""},{""adm2_code"":65129,""adm2_name"":""Zacapa""}]",10/21/04,9/25/23
2000-0610-IND,IND,2000,9,18,2000,10,21,"[{""adm2_code"":17946,""adm2_name"":""Barddhaman""},{""adm2_code"":17947,""adm2_name"":""Birbhum""},{""adm2_code"":17953,""adm2_name"":""Maldah""},{""adm2_code"":17955,""adm2_name"":""Murshidabad""},{""adm2_code"":17596,""adm2_name"":""Bhagalpur""},{""adm2_code"":17614,""adm2_name"":""Munger""},{""adm2_code"":70095,""adm2_name"":""Banka""},{""adm2_code"":70102,""adm2_name"":""Sheikhpura""},{""adm2_code"":17600,""adm2_name"":""Deoghar""},{""adm2_code"":70142,""adm2_name"":""Dumka""},{""adm2_code"":70154,""adm2_name"":""Sahibganj""}]",9/15/05,9/25/23
2000-0612-RUS,RUS,2000,9,18,2000,9,18,"[{""adm1_code"":2522,""adm1_name"":""Koryakskiy Okrug""},{""adm1_code"":2547,""adm1_name"":""Primorskiy Kray""},{""adm1_code"":2552,""adm1_name"":""Sakhalinskaya Oblast""}]",7/1/03,9/25/23
2000-0613-LKA,LKA,2000,9,18,2000,9,22,"[{""adm2_code"":25846,""adm2_name"":""Galle""},{""adm2_code"":25848,""adm2_name"":""Matara""}]",10/21/04,9/25/23
2000-0617-BGD,BGD,2000,9,,2000,10,,"[{""adm2_code"":5796,""adm2_name"":""Chuadanga""},{""adm2_code"":5798,""adm2_name"":""Jhenaidah""},{""adm2_code"":5800,""adm2_name"":""Kushtia""},{""adm2_code"":5802,""adm2_name"":""Meherpur""},{""adm2_code"":5817,""adm2_name"":""Rajshahi""}]",7/19/05,9/25/23
2000-0620-NGA,NGA,2000,9,20,2000,9,21,"[{""adm1_code"":2230,""adm1_name"":""Lagos""}]",9/15/05,9/25/23
2000-0627-PAN,PAN,2000,9,,2000,9,,"[{""adm1_code"":93669,""adm1_name"":""Chiriquí""}]",7/1/03,9/25/23
2000-0628-NGA,NGA,2000,9,23,2000,9,23,"[{""adm1_code"":2227,""adm1_name"":""Kebbi""}]",7/1/03,9/25/23
2000-0632-ITA,ITA,2000,9,20,2000,9,20,"[{""adm1_code"":1635,""adm1_name"":""Veneto""},{""adm2_code"":18410,""adm2_name"":""Trento""}]",7/1/03,9/25/23
2000-0648-COL,COL,2000,9,20,2000,9,20,"[{""adm2_code"":13808,""adm2_name"":""Ayapel""},{""adm2_code"":14307,""adm2_name"":""San Benito Abad""}]",10/21/04,9/25/23
2000-0650-VEN,VEN,2000,10,,2000,10,,"[{""adm1_code"":67153,""adm1_name"":""Distrito Capital""}]",7/1/03,9/25/23
2000-0662-GBR,GBR,2000,10,11,2000,10,14,"[{""adm2_code"":40104,""adm2_name"":""Devonshire""},{""adm2_code"":40107,""adm2_name"":""East Sussex""},{""adm2_code"":40112,""adm2_name"":""Hampshire""},{""adm2_code"":40117,""adm2_name"":""Kent""},{""adm2_code"":40137,""adm2_name"":""West Sussex""}]",10/21/04,9/25/23
2000-0666-BRA,BRA,2000,10,12,2000,10,15,"[{""adm1_code"":685,""adm1_name"":""Rio Grande Do Sul""}]",10/21/04,9/25/23
2000-0671-ITA,ITA,2000,10,14,2000,10,22,"[{""adm2_code"":18337,""adm2_name"":""Modena""},{""adm2_code"":18338,""adm2_name"":""Parma""},{""adm2_code"":18339,""adm2_name"":""Piacenza""},{""adm2_code"":18352,""adm2_name"":""Genova""},{""adm2_code"":18354,""adm2_name"":""La Spezia""},{""adm2_code"":18359,""adm2_name"":""Cremona""},{""adm2_code"":18361,""adm2_name"":""Lodi""},{""adm2_code"":18362,""adm2_name"":""Mantova""},{""adm2_code"":18364,""adm2_name"":""Pavia""},{""adm2_code"":18366,""adm2_name"":""Varese""},{""adm2_code"":18373,""adm2_name"":""Alessandria""},{""adm2_code"":18377,""adm2_name"":""Novara""},{""adm2_code"":18378,""adm2_name"":""Torino""},{""adm2_code"":18379,""adm2_name"":""Verbania""},{""adm2_code"":18413,""adm2_name"":""Aosta""}]",9/15/05,9/25/23
2000-0677-CHN,CHN,2000,10,12,2000,10,18,"[{""adm1_code"":906,""adm1_name"":""Hainan Sheng""},{""adm2_code"":13035,""adm2_name"":""Zhanjiang""}]",10/21/04,9/25/23
2000-0688-NOR,NOR,2000,10,11,2000,10,11,"[{""adm2_code"":23132,""adm2_name"":""Baerum""},{""adm2_code"":23139,""adm2_name"":""Loerenskog""},{""adm2_code"":23142,""adm2_name"":""Nesodden""},{""adm2_code"":23143,""adm2_name"":""Nittedal""},{""adm2_code"":23144,""adm2_name"":""Oppegaard""},{""adm2_code"":23146,""adm2_name"":""Skedsmo""},{""adm2_code"":23147,""adm2_name"":""Ski""},{""adm2_code"":23183,""adm2_name"":""Ringerike""},{""adm2_code"":23396,""adm2_name"":""Lunner""},{""adm2_code"":23413,""adm2_name"":""Oslo""}]",7/1/03,9/25/23
2000-0691-MAR,MAR,2000,10,22,2000,10,25,"[{""adm2_code"":21791,""adm2_name"":""Taza""}]",9/14/05,9/25/23
2000-0692-DZA,DZA,2000,10,22,2000,10,25,"[{""adm1_code"":371,""adm1_name"":""Naama""},{""adm1_code"":388,""adm1_name"":""Tlemcen""},{""adm2_code"":38186,""adm2_name"":""El Bayadh""},{""adm2_code"":38719,""adm2_name"":""Relizane""},{""adm2_code"":38839,""adm2_name"":""Sidi Bel Abbes""}]",9/14/05,9/25/23
2000-0699-ESP,ESP,2000,10,20,2000,10,26,"[{""adm1_code"":2717,""adm1_name"":""Aragón""},{""adm1_code"":2724,""adm1_name"":""Cataluña/Catalunya""},{""adm1_code"":2726,""adm1_name"":""Comunitat Valenciana""},{""adm1_code"":2731,""adm1_name"":""Región de Murcia""},{""adm2_code"":25801,""adm2_name"":""Albacete""}]",10/21/04,9/25/23
2000-0708-GRC,GRC,2000,10,31,2000,10,31,"[{""adm2_code"":16689,""adm2_name"":""Kerkyras""}]",7/1/03,9/25/23
2000-0733-ARG,ARG,2000,11,9,2000,11,16,"[{""adm1_code"":429,""adm1_name"":""Buenos Aires""},{""adm1_code"":434,""adm1_name"":""Cordoba""},{""adm1_code"":439,""adm1_name"":""La Pampa""},{""adm1_code"":449,""adm1_name"":""Santa Fe""}]",2/23/06,9/25/23
2000-0735-VEN,VEN,2000,11,12,2000,11,17,"[{""adm1_code"":3305,""adm1_name"":""Aragua""},{""adm1_code"":3308,""adm1_name"":""Carabobo""},{""adm1_code"":3313,""adm1_name"":""Falcon""},{""adm1_code"":3316,""adm1_name"":""Merida""},{""adm1_code"":3317,""adm1_name"":""Miranda""},{""adm1_code"":3321,""adm1_name"":""Sucre""},{""adm1_code"":3323,""adm1_name"":""Trujillo""},{""adm1_code"":3325,""adm1_name"":""Zulia""},{""adm1_code"":67152,""adm1_name"":""Vargas""},{""adm1_code"":67153,""adm1_name"":""Distrito Capital""}]",10/19/04,9/25/23
2000-0738-IND,IND,2000,10,19,2000,10,19,"[{""adm2_code"":70293,""adm2_name"":""North 24 Parganas""}]",7/1/03,9/25/23
2000-0741-LKA,LKA,2000,11,18,2000,11,22,"[{""adm2_code"":25832,""adm2_name"":""Ampara""},{""adm2_code"":25833,""adm2_name"":""Batticaloa""},{""adm2_code"":25836,""adm2_name"":""Polonnaruwa""}]",10/19/04,9/25/23
2000-0742-GRC,GRC,2000,11,19,2000,11,19,"[{""adm2_code"":16680,""adm2_name"":""Attikis""},{""adm2_code"":16712,""adm2_name"":""Korinthias""}]",7/1/03,9/25/23
2000-0748-VNM,VNM,2000,11,18,2000,11,26,"[{""adm1_code"":3333,""adm1_name"":""Binh Dinh""},{""adm1_code"":3336,""adm1_name"":""Binh Thuan""},{""adm1_code"":3355,""adm1_name"":""Khanh Hoa""},{""adm1_code"":3368,""adm1_name"":""Ninh Thuan""},{""adm1_code"":3370,""adm1_name"":""Phu Yen""},{""adm1_code"":3372,""adm1_name"":""Quang Nam""},{""adm1_code"":3374,""adm1_name"":""Quang Ngai""},{""adm1_code"":3376,""adm1_name"":""Quang Tri""},{""adm1_code"":3383,""adm1_name"":""Thua Thien - Hue""}]",10/19/04,9/25/23
2000-0750-AUS,AUS,2000,11,17,2000,12,2,"[{""adm2_code"":4954,""adm2_name"":""Berrigan (A)""},{""adm2_code"":4992,""adm2_name"":""Deniliquin (A)""},{""adm2_code"":5051,""adm2_name"":""Murray (A)""},{""adm2_code"":154623,""adm2_name"":""Corowa Shire (A)""},{""adm2_code"":154628,""adm2_name"":""Gwydir (A)""},{""adm2_code"":154642,""adm2_name"":""Warrumbungle Shire (A)""}]",2/23/06,9/25/23
2000-0752-ITA,ITA,2000,11,20,2000,11,20,"[{""adm1_code"":1621,""adm1_name"":""Friuli-venezia Giulia""},{""adm1_code"":1624,""adm1_name"":""Lombardia""},{""adm2_code"":18403,""adm2_name"":""Lucca""},{""adm2_code"":18410,""adm2_name"":""Trento""},{""adm2_code"":18418,""adm2_name"":""Venezia""}]",7/1/03,9/25/23
2000-0754-ZAF,ZAF,2000,11,19,2000,11,23,"[{""adm1_code"":77311,""adm1_name"":""KwaZulu-Natal""}]",10/19/04,9/25/23
2000-0755-THA,THA,2000,11,21,2000,11,21,"[{""adm1_code"":2862,""adm1_name"":""Chumphon""},{""adm1_code"":2880,""adm1_name"":""Nakhon Si Thammarat""},{""adm1_code"":2882,""adm1_name"":""Narathiwat""},{""adm1_code"":2887,""adm1_name"":""Pattani""},{""adm1_code"":2890,""adm1_name"":""Phatthalung""},{""adm1_code"":2910,""adm1_name"":""Satun""},{""adm1_code"":2913,""adm1_name"":""Songkhla""},{""adm1_code"":2916,""adm1_name"":""Surat Thani""},{""adm1_code"":2920,""adm1_name"":""Trang""},{""adm1_code"":2925,""adm1_name"":""Yala""}]",7/1/03,9/25/23
2000-0770-IDN,IDN,2000,11,28,2000,12,4,"[{""adm1_code"":1518,""adm1_name"":""Jambi""},{""adm1_code"":73618,""adm1_name"":""Riau""},{""adm2_code"":17960,""adm2_name"":""Aceh Besar""},{""adm2_code"":73632,""adm2_name"":""Aceh Utara""},{""adm2_code"":18212,""adm2_name"":""Pesisir Selatan""},{""adm2_code"":18215,""adm2_name"":""Tanahdatar""},{""adm2_code"":73853,""adm2_name"":""Solok""},{""adm2_code"":73668,""adm2_name"":""Dairi""},{""adm2_code"":73669,""adm2_name"":""Deli Serdang""}]",4/24/05,9/25/23
2000-0774-MYS,MYS,2000,11,21,2000,12,1,"[{""adm2_code"":37347,""adm2_name"":""Kota Setar""},{""adm2_code"":37349,""adm2_name"":""Kubang Pasu""},{""adm2_code"":37352,""adm2_name"":""Padang Terap""},{""adm2_code"":37359,""adm2_name"":""Kota Bharu""},{""adm2_code"":37360,""adm2_name"":""Kuala Krai""},{""adm2_code"":37362,""adm2_name"":""Pasir Mas""},{""adm2_code"":37363,""adm2_name"":""Pasir Puteh""},{""adm2_code"":37365,""adm2_name"":""Tumpat""},{""adm2_code"":37463,""adm2_name"":""Besut""}]",9/14/05,9/25/23
2000-0775-FRA,FRA,2000,7,10,2000,7,10,"[{""adm2_code"":16321,""adm2_name"":""Alpes-maritimes""}]",7/1/03,9/25/23
2000-0776-ARG,ARG,2000,11,22,2000,11,22,"[{""adm2_code"":4833,""adm2_name"":""Iriondo""}]",7/1/03,9/25/23
2000-0777-THA,THA,2000,9,,2000,9,,"[{""adm2_code"":26856,""adm2_name"":""Chon Daen""},{""adm2_code"":26864,""adm2_name"":""Wang Pong""}]",11/15/10,9/25/23
2000-0778-SOM,SOM,2000,11,20,2000,11,20,"[{""adm1_code"":2696,""adm1_name"":""Juba Hoose""},{""adm1_code"":2698,""adm1_name"":""Juba Dhexe""}]",10/18/04,9/25/23
2000-0790-TZA,TZA,2000,12,1,2000,12,31,"[{""adm1_code"":115006,""adm1_name"":""Mwanza""}]",10/18/04,9/25/23
2000-0791-IDN,IDN,2000,12,3,2000,12,6,"[{""adm2_code"":17984,""adm2_name"":""Kulonprogo""},{""adm2_code"":73857,""adm2_name"":""Sumbawa Barat""},{""adm2_code"":73858,""adm2_name"":""Sumbawa""},{""adm2_code"":18197,""adm2_name"":""Bolaangmongondow""},{""adm2_code"":18200,""adm2_name"":""Kota Manado""},{""adm2_code"":73714,""adm2_name"":""Kota Bitung""},{""adm2_code"":73800,""adm2_name"":""Minahasa""}]",10/18/04,9/25/23
2000-0792-FRA,FRA,2000,12,2,2000,12,2,"[{""adm2_code"":16285,""adm2_name"":""Yvelines""}]",7/1/03,9/25/23
2000-0797-HTI,HTI,2000,12,,2000,12,,"[{""adm2_code"":17177,""adm2_name"":""Jeremie""}]",7/1/03,9/25/23
2000-0809-BRA,BRA,2000,12,17,2000,12,26,"[{""adm2_code"":7192,""adm2_name"":""Santa Leopoldina""},{""adm2_code"":7936,""adm2_name"":""Belo Horizonte""},{""adm2_code"":10160,""adm2_name"":""Alto Feliz""},{""adm2_code"":11192,""adm2_name"":""Guaruja""},{""adm2_code"":11523,""adm2_name"":""Santos""}]",10/18/04,9/25/23
2000-0812-FRA,FRA,2000,12,13,2000,12,13,"[{""adm2_code"":16257,""adm2_name"":""Finistere""},{""adm2_code"":16259,""adm2_name"":""Morbihan""}]",7/1/03,9/25/23
2000-0835-BDI,BDI,2000,12,27,2000,12,27,"[{""adm1_code"":40543,""adm1_name"":""Bujumbura Mairie""},{""adm1_code"":40544,""adm1_name"":""Bujumbura Rural""}]",7/1/03,9/25/23
2000-0841-MAR,MAR,2000,12,22,2000,12,22,"[{""adm2_code"":21805,""adm2_name"":""Khouribga""},{""adm2_code"":21806,""adm2_name"":""Settat""},{""adm2_code"":21802,""adm2_name"":""Béni Mellal""},{""adm2_code"":21808,""adm2_name"":""Chefchaouen""},{""adm2_code"":21811,""adm2_name"":""Larache""},{""adm2_code"":21817,""adm2_name"":""Tétouan""},{""adm2_code"":147362,""adm2_name"":""Tanger-Assilah""}]",7/1/03,10/29/24
2000-0865-USA,USA,2000,11,2,2000,11,2,"[{""adm2_code"":29228,""adm2_name"":""Maui""}]",10/20/04,9/25/23
2000-0868-HRV,HRV,2000,12,28,2000,12,30,"[{""adm1_code"":989,""adm1_name"":""Dubrovnik-neretva""},{""adm1_code"":995,""adm1_name"":""Lika-senj""}]",10/18/04,9/25/23
2000-0868-SCG,SCG,2000,12,28,2000,12,30,"[{""adm1_code"":25351,""adm1_name"":""Bar""},{""adm1_code"":25355,""adm1_name"":""Cetinje""},{""adm1_code"":25356,""adm1_name"":""Danilovgrad""},{""adm1_code"":25359,""adm1_name"":""Kotor""},{""adm1_code"":25365,""adm1_name"":""Podgorica""}]",10/18/04,9/25/23
2000-0869-CUB,CUB,2000,12,25,2000,12,25,"[{""adm2_code"":14604,""adm2_name"":""Centro Habana""}]",7/1/03,9/25/23
2000-0870-FRA,FRA,2000,11,,2000,11,,"[{""adm2_code"":16321,""adm2_name"":""Alpes-maritimes""}]",7/1/03,9/25/23
2000-0905-BOL,BOL,2000,2,3,2000,2,3,"[{""adm1_code"":40444,""adm1_name"":""Chuquisaca""},{""adm1_code"":40445,""adm1_name"":""Cochabamba""},{""adm1_code"":40446,""adm1_name"":""La Paz""},{""adm1_code"":40447,""adm1_name"":""Oruro""},{""adm1_code"":40448,""adm1_name"":""Potosi""},{""adm1_code"":40450,""adm1_name"":""Tarija""}]",2/9/05,9/25/23
2001-0028-AUS,AUS,2001,1,,2001,1,,"[{""adm2_code"":5017,""adm2_name"":""Hawkesbury (C)""},{""adm2_code"":5020,""adm2_name"":""Holroyd (C)""},{""adm2_code"":5021,""adm2_name"":""Hornsby (A)""},{""adm2_code"":5066,""adm2_name"":""Parramatta (C)""}]",7/1/03,9/25/23
2001-0029-BOL,BOL,2001,1,1,2001,3,22,"[{""adm1_code"":648,""adm1_name"":""Pando""},{""adm1_code"":40443,""adm1_name"":""Beni""},{""adm1_code"":40444,""adm1_name"":""Chuquisaca""},{""adm1_code"":40445,""adm1_name"":""Cochabamba""},{""adm1_code"":40446,""adm1_name"":""La Paz""},{""adm1_code"":40447,""adm1_name"":""Oruro""},{""adm1_code"":40448,""adm1_name"":""Potosi""},{""adm1_code"":40449,""adm1_name"":""Santa Cruz""},{""adm1_code"":40450,""adm1_name"":""Tarija""}]",9/16/05,9/25/23
2001-0031-GRC,GRC,2001,1,,2001,1,,"[{""adm2_code"":16680,""adm2_name"":""Attikis""},{""adm2_code"":16691,""adm2_name"":""Zakynthou""},{""adm2_code"":16712,""adm2_name"":""Korinthias""}]",7/1/03,9/25/23
2001-0040-PRT,PRT,2001,1,26,2001,1,29,"[{""adm2_code"":24785,""adm2_name"":""Seia""},{""adm2_code"":24920,""adm2_name"":""Mesao Frio""}]",9/16/05,9/25/23
2001-0049-LKA,LKA,2001,2,,2001,2,,"[{""adm2_code"":25830,""adm2_name"":""Matale""}]",7/1/03,9/25/23
2001-0051-IDN,IDN,2001,2,4,2001,2,18,"[{""adm1_code"":1516,""adm1_name"":""Dki Jakarta""},{""adm2_code"":18067,""adm2_name"":""Bojonegoro""},{""adm2_code"":18070,""adm2_name"":""Jember""},{""adm2_code"":73728,""adm2_name"":""Kota Jember""},{""adm2_code"":18020,""adm2_name"":""Lebak""},{""adm2_code"":18022,""adm2_name"":""Pandeglang""},{""adm2_code"":18028,""adm2_name"":""Tangerang""},{""adm2_code"":18199,""adm2_name"":""Kota Gorontalo""},{""adm2_code"":18008,""adm2_name"":""Bogor""}]",9/16/05,9/25/23
2001-0053-CHL,CHL,2001,2,16,2001,2,16,"[{""adm2_code"":12974,""adm2_name"":""Arica""},{""adm2_code"":12976,""adm2_name"":""Parinacota""}]",7/1/03,9/25/23
2001-0059-PHL,PHL,2001,1,15,2001,1,15,"[{""adm2_code"":24251,""adm2_name"":""Negros Occidental""}]",9/16/05,9/25/23
2001-0066-FRA,FRA,2001,1,5,2001,1,7,"[{""adm2_code"":16249,""adm2_name"":""Calvados""},{""adm2_code"":16257,""adm2_name"":""Finistere""},{""adm2_code"":16258,""adm2_name"":""Ille-et-Vilaine""},{""adm2_code"":16259,""adm2_name"":""Morbihan""}]",9/16/05,9/25/23
2001-0079-ROU,ROU,2001,3,4,2001,3,17,"[{""adm1_code"":2446,""adm1_name"":""Alba""},{""adm1_code"":2450,""adm1_name"":""Bihor""},{""adm1_code"":2451,""adm1_name"":""Bistrita-nasaud""},{""adm1_code"":2452,""adm1_name"":""Botosani""},{""adm1_code"":2459,""adm1_name"":""Cluj""},{""adm1_code"":2467,""adm1_name"":""Harghita""},{""adm1_code"":2468,""adm1_name"":""Hunedoara""},{""adm1_code"":2471,""adm1_name"":""Maramures""},{""adm1_code"":2477,""adm1_name"":""Salaj""},{""adm1_code"":2478,""adm1_name"":""Satu Mare""},{""adm1_code"":2480,""adm1_name"":""Suceava""}]",9/16/05,9/25/23
2001-0082-ZWE,ZWE,2001,2,,2001,2,,"[{""adm2_code"":33061,""adm2_name"":""Centenary""},{""adm2_code"":68808,""adm2_name"":""Guruve""},{""adm2_code"":33093,""adm2_name"":""Tsholotsho""}]",7/1/03,9/25/23
2001-0087-AUS,AUS,2001,2,1,2001,2,1,"[{""adm2_code"":154617,""adm2_name"":""Clarence Valley (A)""}]",12/10/09,9/25/23
2001-0091-ZMB,ZMB,2001,2,,2001,2,,"[{""adm1_code"":3426,""adm1_name"":""Central""},{""adm1_code"":3427,""adm1_name"":""Copperbelt""},{""adm1_code"":3428,""adm1_name"":""Eastern""},{""adm1_code"":3430,""adm1_name"":""Lusaka""},{""adm1_code"":3431,""adm1_name"":""North-Western""},{""adm1_code"":3432,""adm1_name"":""Northern""}]",7/1/03,9/25/23
2001-0095-HUN,HUN,2001,3,4,2001,3,17,"[{""adm1_code"":1455,""adm1_name"":""Szabolcs-szatmar-bereg""}]",9/16/05,9/25/23
2001-0096-UKR,UKR,2001,3,4,2001,3,17,"[{""adm1_code"":3170,""adm1_name"":""Zakarpats'ka""}]",9/16/05,9/25/23
2001-0109-TZA,TZA,2001,2,27,2001,2,27,"[{""adm2_code"":48388,""adm2_name"":""Ilala""},{""adm2_code"":48389,""adm2_name"":""Kinondoni""},{""adm2_code"":48390,""adm2_name"":""Temeke""}]",9/16/05,9/25/23
2001-0117-PER,PER,2001,3,1,2001,3,21,"[{""adm1_code"":2331,""adm1_name"":""Arequipa""},{""adm1_code"":2338,""adm1_name"":""Ica""},{""adm1_code"":2342,""adm1_name"":""Lima""},{""adm1_code"":2345,""adm1_name"":""Moquegua""},{""adm1_code"":2350,""adm1_name"":""Tacna""},{""adm2_code"":24165,""adm2_name"":""Azángaro""},{""adm2_code"":24167,""adm2_name"":""Chucuíto""},{""adm2_code"":24168,""adm2_name"":""El Collao""},{""adm2_code"":24169,""adm2_name"":""Huancane""},{""adm2_code"":24170,""adm2_name"":""Lampa""},{""adm2_code"":24173,""adm2_name"":""Puno""},{""adm2_code"":24174,""adm2_name"":""San Antonio de Putina""},{""adm2_code"":24175,""adm2_name"":""San Román""}]",9/16/05,9/25/23
2001-0121-ARG,ARG,2001,3,21,2001,3,21,"[{""adm1_code"":429,""adm1_name"":""Buenos Aires""}]",7/1/03,9/25/23
2001-0130-AUS,AUS,2001,3,8,2001,3,15,"[{""adm2_code"":4946,""adm2_name"":""Ballina (A)""},{""adm2_code"":4968,""adm2_name"":""Byron (A)""},{""adm2_code"":5028,""adm2_name"":""Kempsey (A)""},{""adm2_code"":5032,""adm2_name"":""Kyogle (A)""},{""adm2_code"":5038,""adm2_name"":""Lismore (C)""},{""adm2_code"":5094,""adm2_name"":""Tweed (A)""},{""adm2_code"":154617,""adm2_name"":""Clarence Valley (A)""},{""adm2_code"":154620,""adm2_name"":""Coffs Harbour (C)""}]",9/16/05,9/25/23
2001-0131-GBR,GBR,2001,2,9,2001,2,9,"[{""adm2_code"":40100,""adm2_name"":""Cleveland""},{""adm2_code"":40107,""adm2_name"":""East Sussex""},{""adm2_code"":40117,""adm2_name"":""Kent""}]",7/1/03,9/25/23
2001-0146-AGO,AGO,2001,4,2,2001,4,9,"[{""adm1_code"":398,""adm1_name"":""Bengo""},{""adm2_code"":4214,""adm2_name"":""Baia Farta""},{""adm2_code"":4258,""adm2_name"":""Cuanhama""},{""adm2_code"":4261,""adm2_name"":""Namacunde""},{""adm2_code"":4262,""adm2_name"":""Ombadja""},{""adm2_code"":4276,""adm2_name"":""Caluquembe""},{""adm2_code"":4284,""adm2_name"":""Lubango""},{""adm2_code"":4287,""adm2_name"":""Quipungo""},{""adm2_code"":4299,""adm2_name"":""Luanda""},{""adm2_code"":4337,""adm2_name"":""Bibala""},{""adm2_code"":4338,""adm2_name"":""Camacuio""},{""adm2_code"":4339,""adm2_name"":""Namibe""}]",9/19/05,9/25/23
